id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
537,NARRATIVE ANALYSIS OF RUNWAY INCURSION REPORTS IN THE NATIONAL TRANSPORTATION SAFETY BOARD DATABASE TO IDENTIFY CONTRIBUTING HUMAN ERRORS AND ITS CAUSES,Bhargava D.,2020-01-01,64,144-148,10.1177/1071181320641037,SCOPUS_ID:85199470347
538,How to Make Elderly Mobility Safe: Voice of Residents,Ando R.,2020-01-01,,195-204,10.1007/978-981-15-9605-6_14,SCOPUS_ID:85097836095
539,Analysis of Distraction and Driving Behavior Improvement Using a Driving Support Agent for Elderly and Non-Elderly Drivers on Public Roads,Tanaka T.,2020-01-01,,1029-1034,10.1109/IV47402.2020.9304569,SCOPUS_ID:85099885320
540,Unintentional injuries and sociodemographic factors among households in Ethiopia,Mulugeta H.,2020-01-01,2020,,10.1155/2020/1587654,SCOPUS_ID:85097785983
541,Death by automation—differences in weighting of fatalities caused by automated and conventional vehicles,Huang B.,2020-01-01,20,71-86,10.18757/ejtir.2020.20.3.4515,SCOPUS_ID:85091516542
542,Improving Trustworthiness of Self-driving Systems,Alotaibi F.,2020-01-01,12071 LNCS,405-408,10.1007/978-3-030-48077-6_32,SCOPUS_ID:85086081522
543,"“RIDE-HAILING” SERVICES AND MOTOR VEHICLE CRASHES IN PERIPHERAL AREAS OF MADRID, SPAIN",Garcia M.F.,2020-01-01,200,205-211,10.2495/UT200171,SCOPUS_ID:85100786034
544,Benchmarking Deep Learning Models for Driver Distraction Detection,Mafeni Mase J.,2020-01-01,12566 LNCS,103-117,10.1007/978-3-030-64580-9_9,SCOPUS_ID:85101384187
545,Application of accident analysis and modeling tool—Pilot study for Sadashivanagar area of Bangalore,Rai A.,2020-01-01,45,491-501,10.1007/978-981-32-9042-6_39,SCOPUS_ID:85074635487
546,Electric scooters: Case reports indicate a growing public health concern,Nisson P.L.,2020-01-01,110,177-179,10.2105/AJPH.2019.305499,SCOPUS_ID:85077745541
547,An emblematical case of first access in epilepsy while driving according to the italian law n. 41 of 23 march 2016 and a review of literature index,Matteo S.,2020-01-01,36,1063-1067,10.19193/0393-6384_2020_2_167,SCOPUS_ID:85083358103
548,"Mortality and Causes of Death in Primary and Secondary School Students — China, 2018",Wang W.,2020-01-01,2,199-204,10.46234/ccdcw2020.053,SCOPUS_ID:85130213797
549,Mixed applied survey methodology for plan-ning/enforcement of urban logistics delivery bays- an application to the moroccan context,MOUFAD I.,2020-01-01,55,95-110,10.5604/01.3001.0014.4237,SCOPUS_ID:85094903716
550,Collision model simplifications in the dynamic analysis with the SDC method,Aleksandrowicz P.,2020-01-01,15,33-44,10.21307/TP-2020-018,SCOPUS_ID:85093890297
551,Frequencies of leaks of dangerous goods from road tankers,Spouge J.,2020-01-01,,3497-3502,10.3850/978-981-11-2724-3_0041-cd,SCOPUS_ID:85089194130
552,Further improving general aviation flight safety: Analysis of aircraft accidents during takeoff,Huang C.,2020-01-01,38,88-105,10.22488/okstate.20.100206,SCOPUS_ID:85083988823
553,Deaths due to drowning: Retrospective autopsy study,Beyhun N.E.,2020-01-01,77,35-48,10.5505/TurkHijyen.2020.56873,SCOPUS_ID:85101588499
554,Suicide and associated factors across life span,Franck M.C.,2020-01-01,69,3-12,10.1590/0047-2085000000254,SCOPUS_ID:85084370146
555,Marijuana use and highway safety,Peterman D.R.,2020-01-01,,279-297,,SCOPUS_ID:85089052519
556,Prevalence and predictors of driving after prescription opioid use in an adult ED sample,Dora-Laskey A.D.,2020-01-01,21,830-839,10.5811/westjem.2020.3.44844,SCOPUS_ID:85088851440
557,"Using Death Certificates to Explore Changes in Alcohol-Related Mortality in the United States, 1999 to 2017",White A.M.,2020-01-01,44,178-187,10.1111/acer.14239,SCOPUS_ID:85077858132
558,Trend of lost years of potential life due to trauma in Colombia: Analysis of a nine-year period,Sanjuán J.,2019-12-20,34,346-353,10.30944/20117582.513,SCOPUS_ID:85163655525
559,Screening for Sleepiness and Sleep Disorders in Commercial Drivers,Gurubhagavatula I.,2019-12-01,14,453-462,10.1016/j.jsmc.2019.08.002,SCOPUS_ID:85072691316
560,Media portrayal of alcohol does not match its real harm effects in the Czech Republic,Zachová K.,2019-12-01,27,S66-S73,10.21101/cejph.a5826,SCOPUS_ID:85077480144
561,Unnatural death in the elderly: a retrospective study of medicolegal autopsies in Northern Tunisia,Braham M.Y.,2019-12-01,9,,10.1186/s41935-019-0127-5,SCOPUS_ID:85065927019
562,Lack of adequate care post spinal cord injury - a case report,Gupta N.,2019-12-01,5,,10.1038/s41394-019-0163-2,SCOPUS_ID:85068872987
563,Combat Casualty Care Statistics as Outcome Measures for Medical Treatment on the Battlefield: A Review and Reconsideration of the Data,Nessen S.C.,2019-12-01,5,187-194,10.1007/s40719-019-00177-3,SCOPUS_ID:85081709339
1326,Valuing intellectual capacity in the police,Collier P.,2001-10-01,14,437-455,10.1108/EUM0000000005870,SCOPUS_ID:84986108364
564,Early Experience with Electric Scooter Injuries Requiring Neurosurgical Evaluation in District of Columbia: A Case Series,Schlaff C.D.,2019-12-01,132,202-207,10.1016/j.wneu.2019.08.237,SCOPUS_ID:85072696223
565,"Justifying Separate Experiences for Twins: Dorothy Burlingham's Classic Twin Study/Twin Research Reviews: Monozygotic Twins with Maturity-Onset Diabetes, Gene Editing of Chinese Twins, Educational Disadvantage of Early-Born Twins and Developmental Trajectories of Movements in Fetal Twins/In the News: Twins with Nearly Identical License Plates, Rare Case of Fetus-in-Fetu, Twin Brothers Killed at Pearl Harbor, Death of a 96-Year-Old Twin Holocaust Survivor, Death of Male-Female Twin Toddlers in a Heated Car and Confusion of Identical Twin Politicians",Segal N.L.,2019-12-01,22,824-828,10.1017/thg.2019.111,SCOPUS_ID:85081133286
566,Behind closed doors: the DC-10 and the demise of McDonnell Douglas,Licht J.G.,2019-11-22,15,648-668,10.1108/TCJ-04-2019-0028,SCOPUS_ID:85079788567
567,"Relations between adolescent sensation seeking and traffic injury: Multiple-mediating effects of road safety attitudes, intentions and behaviors",Wang H.,2019-11-17,20,789-795,10.1080/15389588.2019.1666982,SCOPUS_ID:85075172645
568,Effect of positive airway pressure therapy on drowsy driving in a large clinic-based obstructive sleep apnea cohort,Walia H.K.,2019-11-15,15,1613-1620,10.5664/jcsm.8024,SCOPUS_ID:85075115329
569,Burn on the buttocks caused by gel wheelchair cushion left on driver’s seat of hand control car,Kohyama K.,2019-11-02,42,797-799,10.1080/10790268.2019.1599540,SCOPUS_ID:85063903802
570,Measuring the relationships of road service quality and road traffic accidents,Zahidy A.A.,2019-11-01,9,719-725,10.35940/ijitee.A4152.119119,SCOPUS_ID:85075202100
571,Out-of-pocket expenditure and catastrophic health expenditure for hospitalization due to injuries in public sector hospitals in North India,Prinja S.,2019-11-01,14,,10.1371/journal.pone.0224721,SCOPUS_ID:85064875941
572,Efficiency measure on the truck restriction policy in China: A non-radial data envelopment model,Chen X.,2019-11-01,129,140-154,10.1016/j.tra.2019.08.010,SCOPUS_ID:85070857194
573,Second strategic highway research program naturalistic driving study methods,Antin J.F.,2019-11-01,119,2-10,10.1016/j.ssci.2019.01.016,SCOPUS_ID:85061429672
574,Impact of interventions on work-related outcomes for individuals with musculoskeletal injuries after road traffic crash: A systematic review protocol,Brakenridge C.L.,2019-10-29,8,,10.1186/s13643-019-1178-2,SCOPUS_ID:85074425848
575,Joint-angle-based yoga posture recognition for prevention of falls among older people,Chezhiyan P.,2019-10-22,53,528-545,10.1108/DTA-03-2019-0041,SCOPUS_ID:85073676452
576,Self-reports of workloads and aberrant driving behaviors as predictors of crash rate among taxi drivers: A cross-sectional study in China,Wang Y.,2019-10-03,20,738-743,10.1080/15389588.2019.1650267,SCOPUS_ID:85070943076
577,Pattern of underreporting of Road Traffic Injuries (RTIs): An investigation of missing burden of RTIs in Pakistan,Younis M.W.,2019-09-01,14,,10.1016/j.jth.2019.100575,SCOPUS_ID:85067421783
578,Health risk assessment at mass gatherings: A report of the camel festival in Saudi Arabia,Bieh K.,2019-09-01,25,647-655,10.26719/emhj.18.071,SCOPUS_ID:85073604738
579,Service component in the mobile emergency and urgent care network,Santos G.M.,2019-09-01,10,,10.15649/cuidarte.v10i3.779,SCOPUS_ID:85134364592
580,Service delivery and consumer’s satisfaction under Assam state transport corporation (ASTC),Gogoi L.,2019-09-01,8,1845-1850,10.35940/ijitee.K1797.0981119,SCOPUS_ID:85073344356
581,Sharing the sidewalk: A case of E-scooter related pedestrian injury,Sikka N.,2019-09-01,37,1807-1807.e7,10.1016/j.ajem.2019.06.017,SCOPUS_ID:85067034529
582,Self-reported physical health of women who did and did not terminate pregnancy after seeking abortion services a cohort study,Ralph L.J.,2019-08-20,171,238-247,10.7326/M18-1666,SCOPUS_ID:85071929954
583,Measurement properties of self-report pedestrians' road crossing behavior questionnaires constructed based on the theory of planned behavior: Protocol for a systematic review,Moshki M.,2019-08-03,8,,10.1186/s13643-019-1121-6,SCOPUS_ID:85070194205
584,Prevalence of Driving and Traffic Accidents among People with Seizures: A Systematic Review,Xu Y.,2019-08-01,53,1-12,10.1159/000500599,SCOPUS_ID:85067057259
585,Challenges in vehicle safety and occupant protection for autonomous electric vertical take-off and landing (eVTOL) vehicles,Littell J.D.,2019-08-01,,,10.2514/6.2019-4504,SCOPUS_ID:85078129004
586,Exploring causes and effects of automated vehicle disengagement using statistical modeling and classification tree based on field test data,Wang S.,2019-08-01,129,44-54,10.1016/j.aap.2019.04.015,SCOPUS_ID:85065714622
587,Novel Nerve Transfers for Motor and Sensory Restoration in High Cervical Spinal Cord Injury,Dibble C.F.,2019-08-01,128,611-615.e1,10.1016/j.wneu.2019.04.264,SCOPUS_ID:85066341181
588,"A descriptive medico-legal study of female deaths in cairo governorate, Egypt",Zaghloul N.M.,2019-08-01,66,25-32,10.1016/j.jflm.2019.05.018,SCOPUS_ID:85066628931
589,The Emergency Medical System (EMS) response to Iraqi pilgrims' bus crash in Iran: A case report,Safi Keykaleh M.,2019-07-16,19,,10.1186/s12873-019-0253-2,SCOPUS_ID:85069196762
590,Motorcycle helmet use and its correlates in fatal Crashes,Rajesh D.R.,2019-07-01,13,43-48,10.5958/0973-9130.2019.00163.4,SCOPUS_ID:85071270241
591,"Analysis of alcohol policy in Nigeria: Multi-sectoral action and the integration of the WHO ""best-buy"" interventions",Abiona O.,2019-06-24,19,,10.1186/s12889-019-7139-9,SCOPUS_ID:85068138655
592,ACM International Conference Proceeding Series,,2019-06-18,,,,SCOPUS_ID:85123040240
593,"Public knowledge, attitudes and practices of vehicle submersion incidents: A pilot study",McDonald G.K.,2019-06-03,6,,10.1186/s40621-019-0192-0,SCOPUS_ID:85071224786
594,A systematic review of oil tanker truck disasters: Identifying prevention targets,Ewbank C.,2019-06-01,45,905-913,10.1016/j.burns.2018.12.010,SCOPUS_ID:85061928849
595,DANS: A Secure and Efficient Driver-Abnormal Notification Scheme with IoT Devices over IoV,Tsaur W.,2019-06-01,13,1628-1639,10.1109/JSYST.2018.2883411,SCOPUS_ID:85058659968
596,Actinomycosis of the scalp or tuberculosis? A clinical conundrum!,Rodrigues G.,2019-05-17,12,,10.1136/bcr-2019-230563,SCOPUS_ID:85065982508
597,Fear appeals in road safety advertising: an analysis of a controversial social marketing campaign in Russia,Ngondo P.,2019-05-04,11,167-183,10.1080/19409419.2018.1555772,SCOPUS_ID:85059505180
598,Who is driving and who is prone to have traffic accidents? A systematic review and meta-analysis among people with seizures,Xu Y.,2019-05-01,94,252-257,10.1016/j.yebeh.2019.03.032,SCOPUS_ID:85063991761
637,Are drivers ready for traffic enforcement drones?,Rosenfeld A.,2019-01-01,122,199-206,10.1016/j.aap.2018.10.006,SCOPUS_ID:85055651775
599,Predicting intentions to comply with speed limits using a ‘decision tree’ applied to an extended version of the theory of planned behaviour,Bordarie J.,2019-05-01,63,174-185,10.1016/j.trf.2019.04.005,SCOPUS_ID:85064451440
600,Two innovative Brazilian programs relating to road safety prevention. A case study,Carneiro L.P.,2019-05-01,137,2-7,10.1590/1516-3180.2019.137150319lpc,SCOPUS_ID:85072018535
601,A retrospective analysis of data from forensic toxicology at the Academy of Forensic Science in 2017,Pan M.,2019-05-01,298,39-47,10.1016/j.forsciint.2019.02.039,SCOPUS_ID:85062872060
602,Traffic management system toward connected and automated vehicles era,Washimi K.,2019-04-01,,71-75,,SCOPUS_ID:85066838651
603,Inattention and distraction in fatal road crashes – Results from in-depth crash investigations in Norway,Sundfør H.B.,2019-04-01,125,152-157,10.1016/j.aap.2019.02.004,SCOPUS_ID:85061309304
604,Autopsy based study of poisoning cases in kalaburagi,Manish K.,2019-04-01,13,49-53,10.5958/0973-9130.2019.00084.7,SCOPUS_ID:85066338188
605,'Broadening horizons': Raising youth aspirations through a gippsland school/industry/university partnership,Plunkett M.,2019-03-07,,93-114,10.1007/978-981-13-6378-8_6,SCOPUS_ID:85079578663
606,Exploring the mechanism of crashes with automated vehicles using statistical modeling approaches,Wang S.,2019-03-01,14,,10.1371/journal.pone.0214550,SCOPUS_ID:85063634408
607,Factors associated with unrestrained young passengers in motor vehicle crashes,Roehler D.R.,2019-03-01,143,,10.1542/peds.2018-2507,SCOPUS_ID:85062765046
608,Causes of death and euthanasia in domestic cats in the Santa Catarina plateau (1995-2015),Withoeft J.A.,2019-03-01,39,192-200,10.1590/1678-5150-PVB-5814,SCOPUS_ID:85064429754
609,Are electric scooters promoted on social media with safety in mind? A case study on Bird's Instagram,Allem J.,2019-03-01,13,62-63,10.1016/j.pmedr.2018.11.013,SCOPUS_ID:85057267548
610,Factors associated with motorcycle traffic crash fatalities among active duty U.S. Army personnel,Rappole C.,2019-02-17,20,174-181,10.1080/15389588.2018.1532082,SCOPUS_ID:85063900384
611,What can a hazard function teach us about drivers’ perception of hazards?,Parmet Y.,2019-02-17,20,140-145,10.1080/15389588.2018.1540868,SCOPUS_ID:85063079977
612,Do mindfulness interventions improve road safety? A systematic review,Koppel S.,2019-02-01,123,88-98,10.1016/j.aap.2018.11.013,SCOPUS_ID:85056886325
613,Identifying developmental trajectories of worldwide road traffic accident death rates using a latent growth mixture modeling approach,Salehi M.,2019-02-01,14,,10.1371/journal.pone.0212402,SCOPUS_ID:85061918604
614,Modeling health equity in active transportation planning,Wu Y.,2019-02-01,67,528-540,10.1016/j.trd.2019.01.011,SCOPUS_ID:85060017525
615,Austerity measures and the transforming role of A&E professionals in a weakening welfare system,Kerasidou A.,2019-02-01,14,,10.1371/journal.pone.0212314,SCOPUS_ID:85061535239
616,The prevalence of alcohol and illicit drug use among injured patients presenting to the emergency department of a national hospital in Tanzania: A prospective cohort study,Mundenga M.M.,2019-01-24,19,,10.1186/s12873-019-0222-9,SCOPUS_ID:85060554284
617,"Injury severity levels and associated factors among road traffic collision victims referred to emergency departments of selected public hospitals in Addis Ababa, Ethiopia: The study based on the Haddon matrix",Baru A.,2019-01-03,19,,10.1186/s12873-018-0206-1,SCOPUS_ID:85059498081
618,"Correction to Measurement is not enough for global road safety: implementation is key (The Lancet Public Health (2019) 4(1) (e12–e13), (S2468266718302627), (10.1016/S2468-2667(18)30262-7))",,2019-01-01,4,e18,10.1016/S2468-2667(18)30266-4,SCOPUS_ID:85059577174
619,Associations between perceptions of road safety and active travel for school children and their parents - A health needs assessment,Lester L.,2019-01-01,11,94-107,10.1504/ijssoc.2019.103663,SCOPUS_ID:85075595741
620,"Pedestrian injuries due to collisions with cyclists Melbourne, Australia",O'Hern S.,2019-01-01,122,295-300,10.1016/j.aap.2018.10.018,SCOPUS_ID:85055896858
621,"Transferring road safety planning models across time: Case study on city of Kelowna, BC",Garg V.,2019-01-01,2019-June,,,SCOPUS_ID:85080900161
